title,artist,album,isrc,isFound
Pikachu,"Yung Lean",Starz,SE5AJ2000895,1
Agony,"Yung Lean",Stranger,SE5AJ1600381,1
"Acid at 7/11","Yung Lean",Starz,SE5AJ2000889,1
"Friday The 13th","Yung Lean","Poison Ivy",SE5AJ1800520,1
Yayo,"Yung Lean",Starz,SE5AJ2001032,1
"Miami Ultras","Yung Lean","Warlord (Deluxe)",SE5AJ1600114,1
1:1,"Ecco2k, Thaiboy Digital, Yung Lean","Trash Island",SE5AJ1900775,1
"Opium Dreams","Yung Lean, Bladee","Opium Dreams",SE5AJ2001140,1
Iceheart,"Yung Lean",Starz,SE5AJ2000894,1
Hoover,"Yung Lean","Warlord (Deluxe)",SE5AJ1600101,1
Oreomilkshake,"Yung Lean",Lavender,SEY491300005,1
"Blue Plastic","Yung Lean","Blue Plastic",SE5AJ1900837,1
"Hocus Pocus","Yung Lean",Warlord,SE5AJ1600112,1
"Ice Cold Smoke","Yung Lean","Unknown Memory",USA2B1402000,1
"Muddy Sea","Yung Lean",Stranger,SE5AJ1600371,1
"Gotham City (feat. Yung Lean)",Bladee,"Gotham City (feat. Yung Lean) - Single",SE5AJ1600340,1
"Can't Trust (feat. Yung Lean)","Thaiboy Digital",D&G,SE5AJ1600347,1
"Shawty U Know What It Do","Yung Lean",Warlord,SE5AJ1600113,1
Yellowman,"Yung Lean",Stranger,SE5AJ1600382,1
Flicker,Atmosphere,"Southsiders (Deluxe Version) (Édition Studio Masters)",USBWK1400061,1
"This Story","Eyedea & Abilities","By The Throat",USBWK0700529,1
"Forgive Me For My Synapses","Eyedea & Abilities","By The Throat",USBWK0700528,1
Smile,"Eyedea  Abilities","RSE20: 20 Years of Rhymesayers Entertainment",USBWK0700531,1
"Burn Fetish","Eyedea & Abilities","By The Throat",USBWK0700525,1
Now,"Eyedea  Abilities","RSE20: 20 Years of Rhymesayers Entertainment",USBWK1100169,1
"Exhausted Love","Eyedea Abilities",E&A,USBWK1100171,1
"GodLovesUgly Reprise",Atmosphere,"God Loves Ugly",USBWK0500475,1
Bitter,Atmosphere,"Southsiders (Deluxe Version)",USBWK1400007,1
Flicker,Atmosphere,Southsiders,USBWK1400012,1
"The World Might Not Live Through The Night",Atmosphere,"Southsiders (Deluxe Version)",USBWK1400003,1
"Trying To Find A Balance",Atmosphere,"Seven's Travels (10 Year Anniversary Edition)",USBWK1100150,1
"My Notes",Atmosphere,"The Family Sign",USBWK1000139,1
Freefallin',Atmosphere,"To All My Friends, Blood Makes The Blade Holy: the Atmosphere ep's",USBWK1000088,1
"The Waitress",Atmosphere,"When Life Gives You Lemons, You Paint That Shit Gold (Bonus Video Version)",USBWK0700178,1
"Thuggish Ruggish Bone","Bone Thugs-n-Harmony","Creepin on Ah Come Up",US23S9428103,1
"Bone Thugs-N-Harmony - I Tried ft. Akon","burja1995, Akon","Strength & Loyalty",USUM70701555,1
"Foe Tha Love of $","Bone Thugs-N-Harmony","Creepin on Ah Come Up",US23S9428107,1
"Alyssa Interlude","Vince Staples","Big Fish Theory",USUM71705066,1
"Love Can Be...","Vince Staples","Big Fish Theory",USUM71705084,1
745,"Vince Staples","Big Fish Theory",USUM71705067,1
"Ramona Park Is Yankee Stadium","Vince Staples","Big Fish Theory",USUM71705068,1
Homage,"Vince Staples","Big Fish Theory",USUM71705070,1
SAMO,"Vince Staples","Big Fish Theory",USUM71705071,1
"Word on the Streets","Key Glock","Yellow Tape",USUYG1291802,1
"24 (feat. Lil Baby)","Money Man, Lil Baby","24 (feat. Lil Baby)",USUYG1327132,1
"Took Her To The O","King Von","Levon James",USUYG1296663,1
Dough,"Key Glock","Yellow Tape",USUYG1291801,1
"Fox 5 (feat. Gunna)","Lil Keed, Gunna","Fox 5 (feat. Gunna)",QMCE32000261,1
"Split It (feat. Moneybagg Yo)","Doe Boy, Moneybagg Yo","Split It (feat. Moneybagg Yo)",USSM12002235,1
"What It Was (feat. Future)","Lil Gotit","What It Was (feat. Future) - Single",USLD91727621,1
"Trappin' Ain't Dead",WillThaRapper,"BackDoor Season",QZK6N1997716,1
"18HUNNA (feat. Dave) - Four Tet Remix","Headie One, Dave, Four Tet","18HUNNA (feat. Dave) [Four Tet Remix]",GBARL1900166,1
Diablo,Ninioh,Diablo,QZFYX1916841,1
"Bang Out","Pa Salieu","Betty / Bang Out - Single",GBAHT2000237,1
"EDGAR DAVIDS",ayrtn,FLIGHT07,SE5751860722,1
"Starting Over",Jehst,"The Dragon Of An Ordinary Family",GBULP1100045,1
"Mitt Kvarter","The Latin Kings","Mitt kvarter",SEBIA0011040,1
"Late Night Tip","Three 6 Mafia","Chapter 2: World Domination",USASN1004218,1
"Alchemy : Remix - Alchemy : Remix",Blueprint,"Iron & Niacin",USMXP0810037,1
"Puppet Master","DJ Muggs, Dr. Dre, B-Real","Muggs Presents... The Soul Assassins Chapter I",USSM19604344,1
"Embrace the Martian (feat. Kid Cudi)",Crookers,"What up Y'all - EP",USYBL0901008,1
"I Would Do It All Again",L'Aupaire,"I Would Do It All Again",DEUM71501428,1
"Mañana Forever",Bonaparte,"Manana Forever",CH4971200038,1
Honey,"Steaming Satellites","Steaming Satellites",DEQX21500100,1
Wohlwill,"Friska Viljor","For New Beginnings",NOX9X3753706,1
"Heite grob ma Tote aus","Voodoo Jurgens","Ansa Woar",ATE901600019,1
"Allan Align",Drangsal,Harieschaim,DEUM71503822,1
"Nothing's Older Than Yesterday","Cari Cari",Anaana,ATT801713001,1
"Hi Freaks",Tocotronic,Tocotronic,DEA790202304,1
Superego,Leyya,"Spanish Disco Deluxe",ATPB51506009,1
"Like Eye Did","FIL BO RIVA","Like Eye Did",SE3OH1611132,1
Luddite,"Naked Cameo","Of Two Minds",ATCY01800909,1
"Song Machine: Pac-Man",Gorillaz,"Song Machine Episode 5",GBAYE2000387,1
"Drums On The Wheel","Aesop Rock","Freedom Finger (Music from the Game)",USBWK1900172,1
"Dancing Queen",ABBA,Arrival,SEAYD7601020,1
"Levels - Radio Edit",Avicii,"100% Clubland EDM Bangers",SEUM71100962,1
Emergency,"Icona Pop","Emergency EP",USAT21501475,1
"Super 8","Little Jinder","Allting suger",SEPQA1500813,1
"Här kommer alla känslorna (På en och samma gång)","Per Gessle",Mazarin,SEVWA0301011,1
"It Takes A Fool To Remain Sane","The Ark","We Are The Ark",SEVCA0002010,1
"Bara Få Va Mig Själv",Laleh,Kristaller,SE36T1600101,1
"I samma bil","Bo Kaspers Orkester",Hund,SEBGA0600510,1
80-talet,"Pontiak Johanzon",80-talet,SEXPH0700102,1
"Michelangelo (Men så svara då!)","Björn Skifs","Melodifestivalen 1958 - 2013",SEAMA7545060,1
Banankontakt,"Electric Banana band",Banankontakt-Musikaltajm,SEPQA9814160,1
"Cotton Eye Joe",Rednex,"Sex & Violins",DEA319600881,1
"This Is The Way (Radio Edit)",E-Type,"This Is The Way",SEBKA9425040,1
"Never Let It Go",Afro-Dite,"Svenska Popgrupper",SEPQM0610668,1
"En apa som liknar dig","Olle Ljungström","Så mycket Olle Ljungström",SEPQA0008020,1
"Kung för en dag","Magnus Uggla",Karaoke,SEVBS9701020,1
"När vi gräver guld i USA","Glenmark Eriksson Strömstedt","Absolute midsommarklassiker",SEPQD9520120,1
"Boten Anna - Radio edit",Basshunter,"Now You're Gone - The Album",SEPQA0650723,1
"What's In It For Me","Amy Diamond","This Is Me Now",SEVGT0405601,1
"Strövtåg i hembygden","Mando Diao",Infruset,SEYBD1200106,1
"Dancing On My Own",Robyn,"Dancing On My Own",SEWKZ1000003,1
"Don't You Worry Child","Swedish House Mafia","Beat 10",GBAAA1200728,1
"Brev från kolonien","Cornelis Vreeswijk","Cornelis Vreeswijk Bästa",SEPQB6406030,1
ABC,"Anna Book",Killsnack,SEBGA1600669,1
"Leva livet",Lill-Babs,"Musik vi minns...",SEAZA6318120,1
"It's My Life","Dr. Alban","It's My Life",DEA819200287,1
"The Final Countdown",Europe,"The Final Countdown: The Best Of Europe",USSM18600196,1
"Bögarnas fel",Grotesco,"Grotesco - Musik från TV-serien",SEUM71401212,1
Husvagn,"Galenskaparna  After Shave","Macken (Låtarna ur TV-serien)",SEUMA8601113,1
"En kväll i juni","Lasse Berghagen","20 av Lars Berghagens bästa",SEAZG8624020,1
"Sommaren är kort","Tomas Ledin","Sommar, sommar, sommar",SEAYD8204040,1
"Younger - Kygo Remix","Seinabo Sey, Kygo",Pretend,SEUM71400534,1
"Lush Life","Zara Larsson","So Good",SEWEE1500509,1
"Lay Your Love On Me",BWO,"Absolute Music 57",SEAMA0800097,1
"Dansa i neon","Lena Philipsson","Svenska Klassiker",SEPQM0610012,1
Pompeii,Bastille,"Bad Blood",GBAAA1200795,1
"Somebody That I Used To Know",Gotye,"Making Mirrors",AUZS21100040,1
"Gangnam Style (강남스타일)",PSY,"Les Plus Grands Tubes Running",USUM71210283,1
Anaconda,"Nicki Minaj","The Pinkprint",USCM51400260,1
"Hakuna Matata","Jan Rippe","The Lion King: Special Edition Original Soundtrack (Swedish Version)",USWD10524351,1
"When You Were Young","The Killers","Direct Hits",USUM70605164,1
"Vi kan gunga","Jimmy Jansson","Svensk manlig pop",SEPQM0610849,1
"Larger Than Life","Backstreet Boys",Millennium,USJI19910620,1
"Enter Sandman",Metallica,Metallica,GBF089190013,1
Elektrisk,"Marcus  Martinus, Katastrofe","Hei (Fan Spesial)",NOAJR1500029,1
"Bad Romance","Lady Gaga","The Fame Monster (Deluxe Edition)",USUM70918596,1
"Axel F","Crazy Frog","Crazy Frog presents Crazy Hits",DES310500134,1
"We're Not Gonna Take It","Twisted Sister","Stay Hungry",USAT20000548,1
"99 Luftballons",Nena,"99 Luftballons",DEE868300011,1
Egon,"Björn Rosenström","Låtar Som Är Sådär",SEVWK9800112,1
Vandraren,Nordman,Nordman,SEBFO9401060,1
"Växeln hallå","Janne Lucas","Svensk manlig pop",SEPQM0612398,1
"I'm an Albatraoz",AronChupa,"I'm an Albatraoz - Single",SEYOK1406001,1
"Take On Me",a-ha,"Hunting High and Low (Deluxe Edition)",USWB11001072,1
"Get the Party Started",P!nk,M!ssundaztood,USAR10100717,1
Natteravn,"Rasmus Seebach","Tak For Turen",DK92A6023012,1
Tingaliin,"P-Bros, DJ Trexx, Olga","Grotescos Tingeling",SEUM71400729,1
"Jag är en vampyr","Markus Krunegård","Jag är en vampyr",SEUM70800038,1
Alejandro,"Lady Gaga","The Fame Monster (Deluxe Version)",USUM70905526,1
Natalie,Ola,"Good Enough (The Feelgood Edition)",SEVUV0701202,1
"Wavin' Flag - Coca-Cola® Celebration Mix",K'NAAN,Troubadour,USUM71002320,1
"I'm Yours","Jason Mraz","We Sing. We Dance. We Steal Things.",HTTPS://MUSIC.YOUTUBE.COM/WATCH?V=Y_NNTS4_W5S,1
"You're Beautiful","James Blunt","Back to Bedlam",USAT20401588,1
Apologize,OneRepublic,"Dreaming Out Loud",USUM70757102,1
"Värsta grymma tjejen","Magnus Uggla","Uggla Box",SEBGA0407010,1
Poison,"Alice Cooper",Trash,USSM18900004,1
"You Can't Hurry Love (2016 Remaster)","Phil Collins","The Singles (Expanded)",USRH11509315,1
"How to Save a Life (New Version)","The Fray","How to Save a Life",USSM10601178,1
"Call Me Maybe","Carly Rae Jepsen",Kiss,CAB391100615,1
"Party Rock Anthem",LMFAO,"Sorry For Party Rocking",USUM71100061,1
"The Fox (What Does the Fox Say?)",Ylvis,"Fitness Beats (The Running Mix 2014)",NOAGW1300374,1
"Crazy In Love","Beyoncé, JAY Z","Dangerously In Love",USSM10305425,1
Kids,MGMT,"Oracular Spectacular",USSM10702135,1
"Grace Kelly",MIKA,"Life In Cartoon Motion",USC7R0600006,1
"Bad Day","Daniel Powter",,,1
"Where Is The Love?","Black Eyed Peas","Chill Pop",USIR10311862,1
Heaven,"Bryan Adams","Reckless (2014 Remaster)",USAM18490004,1
"Don't Let Me Down","The Chainsmokers, Daya","Don't Let Me Down",USQX91903855,1
"Utan dina andetag",Kent,"Om Du Var Här",SEBMC9712030,1
"Bada nakna","Samir  Viktor","Melodifestivalen 2016",SEPQA1600011,1
Glamorous,Fergie,"The Dutchess",USUM70609119,1
"One More Time","Daft Punk",Discovery,GBDUW0000053,1
"Touch the Sky (feat. Lupe Fiasco)","Kanye West","Late Registration",USUM70502527,1
"Happy Birthday (feat. Piper)","Flipsyde featuring Piper","We the People (Revised Version)",USUM70505174,1
"When Love Takes Over (feat. Kelly Rowland)","David Guetta","When Love Takes Over",FRZID0900200,1
"Hey Ya! (Radio Mix / Club Mix)",Outkast,"Speakerboxxx/The Love Below",USAR10300924,1
"Beautiful Day",U2,"U218 Singles (Deluxe Version)",GBAAN0000196,1
"Lonely [Old Version] [dirty]",Akon,"Trouble Deluxe Edition",USUR10400235,1
"Tipsy (Club Mix)",J-Kwon,"Hood Hop",USAR10301217,1
"Pump It","Black Eyed Peas","Monkey Business",USIR10500407,1
"Bitter Sweet Symphony","The Verve","This Is Music - The Singles 92-98",GBAAA0400535,1
"This Love","Maroon 5","Songs About Jane",USJAY0300080,1
"How You Remind Me [Lp Mix]",Nickelback,"Silver Side Up",NLA320119533,1
Segertåget,Maskinen,"Boys II Men",SEVJH0804201,1
Beautiful,Eminem,"Relapse [Deluxe]",USUM70964089,1
"Love Generation (feat. Gary Pine) [Radio Edit]","Bob Sinclar","Love Generation (feat. Gary Pine) [Radio Edit] - Single",FR4E41811680,1
"One (Your Name) [feat. Pharrell] [Radio Edit]","Swedish House Mafia","Fun Anthology",GBAAA1000165,1
"Fire With Fire","Scissor Sisters","Night Work",GBUM71002122,1
"In the End","Linkin Park","Hybrid Theory (Bonus Edition)",USWB10002407,1
Paradise,Coldplay,"Mylo Xyloto",GBAYE1101143,1
"Memories (feat. Kid Cudi)","David Guetta Kid Cudi","One More Love (Deluxe Version)",FRZID0900480,1
"Say It Right - Main","Nelly Furtado","The Best of Nelly Furtado (International Version)",USUM70603368,1
"**Bonus Track** Diamonds From Sierra Leone","Kanye West","Late Registration",USDJ20500331,1
"Chasing Cars","Snow Patrol","Eyes Open",GBUM70600345,1
"Jerk It Out",Caesars,"Jerk It Out - Single",SEVBU0200002,1
"I'm On A Boat","The Lonely Island, T-Pain",Incredibad,USUM70900497,1
Hurtful,"Erik Hassle","Absolute Music 61",DKBV70859001,1
"Here Without You","3 Doors Down","Away From The Sun",USUR10200764,1
"Rock the House",Gorillaz,Gorillaz,GBAYE0000771,1
"Gettin' Jiggy Wit It","Will Smith","Gettin' Jiggy Wit It",USSM19702582,1
"Get Mama A House",Teddybears,"Get Mama A House",SEYVB0900101,1
Sverigetrotters,"Afasi, Filthy, Herbert Munkhammar",Sverigetrotters,SEVJH0800404,1
"Blue (Da Ba Dee) [Gabry Ponte Ice Pop Radio]","Eiffel 65","Blue (Da Ba Dee)",ITT019810102,1
"It Was a Good Day","Ice Cube","Greatest Hits",USPO19250006,1
"Don't Trust Me",3OH!3,Want,USAT20802554,1
"It Wasn't Me",Shaggy,"Club R&B",USMC10000393,1
"Song 2",Blur,"Blur (Special Edition)",GBAYE1200348,1
"Inga problem",Snook,Är,SEVJH0600904,1
"Sweet Child O' Mine","Guns N' Roses","Appetite for Destruction",USGF18714809,1
"Wake Me Up When September Ends","Green Day","American Idiot (Deluxe Version)",USRE10400992,1
Smile,"Lily Allen","Alright, Still",GBAYE0600634,1
"Alors on danse",Stromae,Cheese,FRUM70902424,1
Radioactive,"Imagine Dragons","Night Visions",USUM71201074,1
"Scream & Shout","will.i.am, Britney Spears","The Hottest Hits Ever 6",USUM71215597,1
"Pumped Up Kicks","Foster the People",Torches,USSM11002931,1
"Hollaback Girl","Gwen Stefani","Love Angel Music Baby (Deluxe Version)",USIR10400847,1
"If I Lose Myself",OneRepublic,Native,USUM71215640,1
"Locked out of Heaven","Bruno Mars","Unorthodox Jukebox",USAT21207276,1
"Hey There Delilah","Plain White T's","All That We Needed",US5260507213,1
"Because Of You",Ne-Yo,"Because Of You",USUM70731570,1
Fallskärm,Timbuktu,Fallskärm,SEVQI1200101,1
"Ju Mer Dom Spottar","Kapten Röd","Fläcken Som Aldrig Går Bort",SEVQU0111101,1
Wonderchild,"Christian Walz","Paint By Numbers",SEBMC0438070,1
"Love Me Again","John Newman","Tribute (Deluxe)",GBUM71301538,1
"Intergalactic (1999 Remaster)","Beastie Boys","Anthology: The Sounds of Science",USCA29901054,1
"Hero Of War","Rise Against","Appeal To Reason",USUM70832583,1
"You Can Call Me Al","Paul Simon",Graceland,USSM11002274,1
"Safe And Sound","Capital Cities","Road Trip Sing-Along Songs",USCA21203108,1
Ride,"Twenty One Pilots",Blurryface,USAT21500598,1
"Fairytale Gone Bad","Sunrise Avenue","Fairytales - Best Of 2006-2014",FIB3A0600009,1
"Lincoln's Funeral Train","Greg Graffin",Millport,USEP41637003,1
"Echo on the Hill","Greg Graffin",Millport,USEP41637008,1
"1000 Mil","Roffe Ruff","1000 Mil",SEVQU1708101,1
"The Chain","Fleetwood Mac","Rumours (Super Deluxe)",USWB11301116,1
"Genesarets sjö","Kjell Höglund","Tidens tecken",SELGA1100804,1
Sunshine,Atmosphere,"Sad Clown Bad Summer Number 9 - EP",USBWK0700052,1
Changes,"Black Sabbath","We Sold Our Soul for Rock 'N' Roll",GBAJE7200130,1
"Gräsänkling Blues","Povel Ramel","Svenska Örhängen - 50 sånger Vi Minns",SEAMA5119120,1
Shotgun,"Greg Graffin",Millport,USEP41637007,1
"Making Time","Greg Graffin","Making Time",USEP41637006,1
"Time of Need","Greg Graffin",Millport,USEP41637005,1
"Backroads of My Mind","Greg Graffin",Millport,USEP41637001,1
Sawmill,"Greg Graffin",Millport,USEP41637009,1
Waxwings,"Greg Graffin",Millport,USEP41637010,1
Millport,"Greg Graffin",Millport,USEP41637004,1
"Too Many Virtues","Greg Graffin",Millport,USEP41637002,1
"Last, Last Words","The Lawrence Arms","Last, Last Words",USEP42024006,1
"Don't Be Mad At Me - Remix","Problem, Freddie Gibbs, Snoop Dogg","Don't Be Mad At Me (Remix)",USA2P2025425,1
"Gat Damn","Freddie Gibbs, Madlib",Bandana,USRC11901153,1
"Still Livin'","Freddie Gibbs","Baby Face Killa",USUYG1021058,1
"Kush Cloud (feat. Krayzie Bone, SpaceGhostPurrp)","Freddie Gibbs","Baby Face Killa",USUYG1021061,1
"By Any Means","Bigg Fatts, See Green, Freddie Gibbs","By Any Means",USJ3V2020458,1
"GLIMPSE ft. Freddie Gibbs","JAHMED, Freddie Gibbs","GLIMPSE ft. Freddie Gibbs",NLRD51952735,1
"Money, Clothes, Hoes (MCH)","Freddie Gibbs","Baby Face Killa",USUYG1021059,1
"The Hard (feat. Dana Williams)","Freddie Gibbs","Baby Face Killa",USUYG1021060,1
Intro,"21 Savage, Metro Boomin","SAVAGE MODE II",USSM12006042,1
Runnin,"21 Savage/Metro Boomin","SAVAGE MODE II",USSM12005346,1
"Glock In My Lap","21 Savage, Metro Boomin","SAVAGE MODE II",USSM12006061,1
"Mr. Right Now (feat. Drake)","21 Savage, Metro Boomin, Drake","SAVAGE MODE II",USSM12005343,1
"Rich N***a Shit (feat. Young Thug)","21 Savage Metro Boomin","SAVAGE MODE II",USSM12005348,1
Slidin,"21 Savage, Metro Boomin","SAVAGE MODE II",USSM12005351,1
"So Many Girls","Luis de jesus 21",,USSM12005340,1
"Snitches & Rats (Interlude)","21 Savage, Metro Boomin","SAVAGE MODE II",USSM12005352,1
"Snitches & Rats (feat. Young Nudy)","21 Savage Metro Boomin","SAVAGE MODE II",USSM12005345,1
"My Dawg","21 Savage, Metro Boomin","SAVAGE MODE II",USSM12005347,1
"Steppin On Niggas","21 Savage, Metro Boomin","SAVAGE MODE II",USSM12005349,1
"Brand New Draco","21 Savage, Metro Boomin","SAVAGE MODE II",USSM12005342,1
"No Opp Left Behind","21 Savage, Metro Boomin","SAVAGE MODE II",USSM12005344,1
"RIP Luv","21 Savage, Metro Boomin","SAVAGE MODE II",USSM12005341,1
"Said N Done","21 Savage Metro Boomin","SAVAGE MODE II",USSM12005350,1
"a lot","21 Savage","i am > i was",QZ45A1700126,1
War,Idles,"Ultra Mono",USBQU1900236,1
Grounds,IDLES,Grounds,USBQU1900237,1
"Mr. Motivator",IDLES,"Mr. Motivator",USBQU1900243,1
Anxiety,Idles,"Ultra Mono",USBQU1900239,1
"Kill Them With Kindness",Idles,"Ultra Mono",USBQU1900240,1
"Model Village",Idles,"Ultra Mono",USBQU1900241,1
"Ne Touche Pas Moi",Idles,"Ultra Mono",USBQU1900242,1
Carcinogenic,Idles,"Ultra Mono",USBQU1900238,1
"We Gone Win",Comethazine,"We Gone Win",USLD91728852,1
"Rumour Has It",Adele,21,GBBKS1000349,1
"Gods & Monsters","Lana Del Rey","Born To Die - The Paradise Edition",GBUM71205884,1
"Cold Shoulder",Adele,19,GBBKS0700585,1
"Stop Draggin' My Heart Around (With Tom Petty & the Heartbreakers)","Stevie Nicks","Bella Donna (2016 Remastered) (2016  Remastered)",USRH11604195,1
"Think About It (2016 Remaster)","Stevie Nicks","Bella Donna (Deluxe Edition)",USRH11604196,1
"After the Glitter Fades","Stevie Nicks","Bella Donna",USRH11604197,1
"Air Max",Comethazine,"Air Max",USLD91728483,1
"Ah Ah Ah","DreamDoll, Fivio Foreign","Ah Ah Ah",USRC12001110,1
"Bop It (feat. Polo G)","Fivio Foreign, Polo G, Kenny Beats","Bop It (feat. Polo G)",USSM12005255,1
"Shiva (feat. Benji. & Jurdan Bryant)","Spillage Village, JID EARTHGANG",Spilligion,USUM72017775,1
"151 Rum",J.I.D,"DiCaprio 2",USUM71814285,1
PsalmSing,"Spillage Village Mereba",Spilligion,USUM72017769,1
"Mecca (with JID & EARTHGANG)","Spillage Village, JID, EARTHGANG",Spilligion,USUM72017767,1
Judas,"Spillage Village, JID, Ari Lennox, Chance the Rapper, Buddy, Masego",Spilligion,USUM72017780,1
"End Of Daze","Spillage Village, EARTHGANG, JID, Jurdan Bryant, Mereba, Hollywood JB","End Of Daze",USUM72010366,1
"Jupiter (with Mereba & JID feat. EARTHGANG, Jurdan Bryant, Hollywood JB & Benji.)","Spillage Village, Mereba, JID, EARTHGANG, Jurdan Bryant, Hollywood JB, Benji.",Spilligion,USUM72017770,1
NEVER,J.I.D,"The Never Story",USUM71615106,1
Ultimate,"Denzel Curry",Ultimate,TCACG1537232,1
Warrior,"Lloyd Banks","The Hunger For More",USIR10400267,1
"King's Disease",Nas,"King's Disease",QM8RL2001077,1
"There's No Way out of Here","David Gilmour","David Gilmour",GBLTP0600019,1
"Starman - 2012 Remastered Version","David Bowie","The Rise And Fall Of Ziggy Stardust And The Spiders From Mars (2012 Remastered Version)",USJT11200004,1
"I Do Coke","Kill the Noise Feed Me","Occult Classic",USAT21502728,1
"Up All Night","Viagra Boys","Just Like You",SE5AJ1600464,1
"If I Was Santa Claus",Atmosphere,"Lucy Ford: The Atmosphere EP's",USBWK0500028,1
"Purple Reign",Future,"Purple Reign",USSM12001871,1
"March Madness",Future,"56 Nights",USSM11507194,1
"Purple Comin In",Future,"56 Nights",USSM12001855,1
"Never Gon Lose",Future,"56 Nights",USSM12001854,1
"I Be U",Future,Honest,USSM11401388,1
EXCITED,"Allan Kingdom",EXCITED,QM24S2008375,1
"On Sight","Free Nationals, JID, Kadhja Bonet MIKNNA","On Sight - Single",USUYG1268893,1
"Holding On",Tirzah,Devotion,GBCEL1800128,1
Gladly,Tirzah,Gladly,GBCEL1800127,1
"PULL UP",ABRA,PRINCESS,USMTD1608395,1
Roses,ABRA,Rose,QM4DW1535660,1
Fruit,ABRA,Rose,QM4DW1535662,1
"Warm Pants","Dua Saleh","Warm Pants",QM24S1842978,1
"Devotion (feat. Coby Sey)","Tirzah, Coby Sey","Devotion (feat. Coby Sey)",GBCEL1800132,1
"Energy (feat. Nadeem Din-Gabisi)","Sampa the Great","Energy (feat. Nadeem Din-Gabisi) - Single",FR96X1891076,1
