title,artist,album,isrc,isFound
"If Tomorrow's Not Here","Denzel Curry",Imperial,USC4R1602015,1
"My Corner",Raekwon,"The Wild",USUYG1128544,1
"Last Name","Smoke Dza","Don't Smoke Rock",QM4TW1678897,1
Piano,"Mick Jenkins",Wave[s],QMKSC1500015,1
"The Static God","Oh Sees","The Static God",USA2Z1711001,1
"Dead Albatross","Chester Watson","Past Cloaks",TCACL1651042,1
"Fire Kicking Tree Limbs (feat. Money Makin Nique)",EARTHGANG,"Shallow Graves For Toys",USUYG1048222,1
"16 Shots","Vic Mensa","There's Alot Going On",QMJMT1600845,1
Diamond,"Smoke Dza",K.O.N.Y.,USA2P1482837,1
"My Staxx (Dark R&B)",SpaceGhostPurrp,IntoXXXicated,TCABX1425632,1
"Bone Thugs N' Haifa","The Alchemist","Israeli Salad",USUYG1072142,1
Rugby,"Smoke Dza","George Kush da Button: Don't Pass Trump the Blunt",US7SR1600048,1
"Light Leak$","Bishop Nehru",Nehruvia,TCACX1726521,1
"Father, Father","Jay Prince","Smile Good",FR96X1624626,1
"Kush Coma","Danny Brown",Old,QMSDU1300268,1
"Sick & Tired","Denzel Curry",Imperial,USC4R1602008,1
"The Mahdi","The Underachievers",Indigoism,USA2P1327576,1
"Vibration (Extended Version)","Alex Wiley","Vibration (Extended Version)",USQY51464184,1
Turkuoise,Hodgy,"Fireplace: TheNotTheOtherSide",USQX91601644,1
"Wake Up","Nyck Caution","Nyck @ Knight",QMKSC1700097,1
"Phone Lit","Freddie Gibbs","You Only Live 2wice",USUYG1132583,1
"One Eighty Seven (feat. Problem)","Freddie Gibbs","ESGN - Evil Seeds Grow Naturally",USUYG1030791,1
Souls,"Allan Kingdom","Future Memoirs",TCABY1442868,1
"Break Free","Matthew Santos","This Burning Ship of Fools",TCAAR1041309,1
Jump,"Lupe Fiasco","DROGAS Light",US5KD1600007,1
"Bad and Boujee (feat. Lil Uzi Vert)",Migos,Culture,QMCE31600796,1
"Real (feat. Sarah Green)","Lupe Fiasco","Lupe Fiasco's Food & Liquor",HIAXIDUCYZI,1
Nightcall,Kavinsky,OutRun,FRS710900410,1
"Under Your Spell",Desire,Desire,USL840910008,1
"A Real Hero","Electric Youth, College","A Real Hero EP",FR6V80039200,1
"Ready for the Night","Jordan F, Vast Hill","Ready for the Night",TCADA1750570,1
"Like Faith or Some Shit","Le Matos","Chronicles Of The Wasteland / Turbo Kid Original Motion Picture Soundtrack",CAXV21500005,1
Vacuume,"Com Truise",Iteration,US2J71709607,1
"Inner Universe",Futurecop!,"Return to Alvograth",TCACN1684757,1
"This Was Our House - From ""Breathing""","Electric Youth","This Was Our House (From ""Breathing"")",FRZ811707052,1
"The Win","Jordan F, Vast Hill","The Win",TCADB1781033,1
"In These Fine Times",Classixx,"Faraway Reach",USD8D1638002,1
"Secret diary",College,"Secret Diary",FR6V80817109,1
Hanuman,Futurecop!,"Return to Alvograth",TCACN1684754,1
"Cyber Realm",Tonebox,Nocturn,TCACR1692577,1
"Before Life","Electric Youth",Innerworld,US38W1431901,1
"Neon Dawn",Lazerhawk,Dreamrider,USQY51705996,1
"Me And You","Gateway Drugs","Dare Tonight",UST8K1532037,1
"The scarlett empress",College,"Teenage color Ep",FR6V80800790,1
"January Tape Part 4","Cut Copy","January Tape",AUQJ31600334,1
"Piano Concerto No. 21 in C Major, K. 467: II. Andante","Simone Dinnerstein","Mozart in Havana",USSM11607699,1
"Symphony No. 2 in D, Op. 73: II. Adagio non troppo","Johannes Brahms, BBC Symphony Orchestra, Arturo Toscanini","Brahms: Symphony No. 2 & Symphony No. 4",ITY9R0910691,1
"Die Walküre, WWV. 86B, Act III: The Ride of the Valkyries - concert version","Richard Wagner","Classical Hits",GBAYD8900193,1
"Finlandia, Op. 26","Jean Sibelius, Lahti Symphony Orchestra, Osmo Vänskä","The Sound of Sibelius",SEAEQ0945100,1
"Klavierkonzert No. 2 in A Major, S. 125: I. Adagio sostenuto assai - Allegro agitato assai","New York Philharmonic, Guido Cantelli, Claudio Arrau","Grosse Pianisten - Claudio Arrau",DEU240501889,1
"Chrono Trigger: Main Theme","London Philharmonic Orchestra","The Greatest Video Game Music 2",SEWDL6020623,1
"The Hero","Fritz Reiner","Strauss: Also sprach Zarathustra & Ein Heldenleben",USBC10401592,1
"Wagner: Die Walküre, Act 3: Ride of the Valkyries - Concert Version","Mariss Jansons","100 Best Film Classics",GBAYC9100962,1
"Pretty in Pink","The Psychedelic Furs",Collections,GBBBN0102458,1
"Damaged Goods","Gang of Four","A Brief History Of The 20th Century",GB01A7900020,1
"Ghost Town","The Specials","Stereo-Typical: A's, B's & Rarities",GBAYK8100051,1
Rise,"Public Image Ltd.","The Public Image Is Rotten (Songs From The Heart)",GBUM71605685,1
E=MC2,"Big Audio Dynamite","This Is Big Audio Dynamite",USSM18500471,1
"Making Plans For Nigel",XTC,"Drums And Wires",GBAAA0001008,1
"Shot By Both Sides",Magazine,"Real Life",GBAAA0700206,1
"Heart of Glass (disco version)",Blondie,"Parallel Lines",USCH30100108,1
Roxanne,"The Police","The Police",GBAAM0201086,1
"Boys Don't Cry","The Cure","Greatest Hits",GBALB7800001,1
"My Sharona","The Knack","One Hit Wonder",DEBL61171148,1
"White Wedding, Pt. 1","Billy Idol","Greatest Hits",USCH30100008,1
"The Way You Used to Do","Queens of the Stone Age",Villains,USMTD1709778,1
"Domesticated Animals","Queens of the Stone Age",Villains,USMTD1709779,1
"Smooth Sailing","Queens of the Stone Age","...Like Clockwork",USMTD1303758,1
"I Appear Missing","Queens of the Stone Age","...Like Clockwork",USMTD1303759,1
"...Like Clockwork","Queens of the Stone Age","…Like Clockwork",USMTD1303760,1
"Feel Good Hit Of The Summer","Queens of the Stone Age","Rated R - Deluxe Edition",USIR10000331,1
"The Lost Art Of Keeping A Secret","Queens of the Stone Age","Rated R - Deluxe Edition",USIR10000340,1
"Leg Of Lamb","Queens of the Stone Age",R,USIR10000335,1
"Auto Pilot","Queens of the Stone Age","Rated R",USIR10000329,1
"Better Living Through Chemistry","Queens of the Stone Age","Rated R - Deluxe Edition",USIR10000330,1
"Keep Your Eyes Peeled","Queens of the Stone Age","…Like Clockwork",USMTD1303751,1
"I Sat By the Ocean","Queens of the Stone Age","…Like Clockwork",USMTD1303752,1
"The Vampyre Of Time And Memory","Queens of the Stone Age","...Like Clockwork",USMTD1303753,1
"If I Had a Tail","Queens of the Stone Age","…Like Clockwork",USMTD1303754,1
"My God Is the Sun","Queens Of The Stone Age","My God Is the Sun",USMTD1303755,1
Kalopsia,"Queens of the Stone Age","…Like Clockwork",USMTD1303756,1
"Fairweather Friends","Queens of the Stone Age","...Like Clockwork",USMTD1303757,1
"Turnin' on the Screw","Queens of the Stone Age","Era Vulgaris",USUM70734875,1
"Sick, Sick, Sick","Queens of the Stone Age","Era Vulgaris",USUM70731645,1
"I'm Designer","Queens of the Stone Age","Era Vulgaris",USUM70734714,1
"Into the Hollow","Queens of the Stone Age","Era Vulgaris",USUM70734878,1
"Misfit Love","Queens of the Stone Age","Era Vulgaris",USUM70734885,1
"Battery Acid","Queens of the Stone Age","Era Vulgaris",USUM70734701,1
"Make It Wit Chu [Single]","Queens of the Stone Age","Era Vulgaris",USUM70734881,1
"3's & 7's","Queens of the Stone Age","Era Vulgaris",USUM70732853,1
"Suture Up Your Future","Queens of the Stone Age","Era Vulgaris",USUM70734889,1
"River in the Road","Queens of the Stone Age","Era Vulgaris",USUM70734886,1
"Run, Pig, Run","Queens of the Stone Age","Era Vulgaris",USUM70734888,1
"Am / Pm",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678061,1
"Seppuku (feat. Suicideboy$ & Jgrxxn)",Ghostemane,"For the Aspiring Occultist",TCACI1557763,1
Paris,$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678497,1
"Stop Calling Us Horrorcore.",$uicideBoy$,"Radical $uicide",TCACP1652421,1
Cobrastyle,Teddybears,Fresh,SEBGB0401010,1
"Hey Boy",Teddybears,Fresh,SEBGB0401040,1
"Matrix Slave Ship","Azizi Gibson","A New Life",TCACT1630772,1
STAR,BROCKHAMPTON,SATURATION,USUYG1144807,1
"Issues (feat. Big K.R.I.T)","Azizi Gibson","A New Life",TCACT1630783,1
Trade-Off,"Flatbush Zombies","3001: A Laced Odyssey",QZ2D51600008,1
ÖverAllt,"Oskar Linnros, Cherrie","Väntar på en",SEUM71700709,1
"Från och med Du","Oskar Linnros","Vilja Bli",SEUM71000245,1
"Från balkongen","Oskar Linnros","Klappar och slag",SEUM71300948,1
Bäst,"Oskar Linnros","Väntar på en Ängel",SEUM71700334,1
"Fort Europa","Looptroop Rockers","Fort Europa",SEVHC0501020,1
"Good Times for a Change","Looptroop Rockers","Good Times for a Change",SEWGH1701901,1
"2000 Rounds","Pouya Ghostemane","2000 Rounds - Single",TCADF1772629,1
"Terminal Sex",Pouya,"Terminal Sex",TCACQ1683781,1
"T-Shirt - Bimbo Jones Vocal Remix","Shontelle, Bimbo Jones","T-Shirt (UK remixes)",USUM70848962,1
"Still Cold / Pathway Private","Night Lovell","Red Teenage Melody",QM4DW1763561,1
Torch,"Pouya  Fat Nick",Torch,TCACW1794253,1
Psychic,"Vanessa Hudgens",V,USHR10622376,1
Majorna,"Roffe Ruff",Panterparken,SEVQU0100703,1
"Summer camp del II","Las palmas","Utvalda demolåtar",SEYOK1213127,1
Bränner,Maskinen,"Boys II Men",SEVLE0901402,1
"Kommer ifrån",Snook,Är,SEVJH0600902,1
Bravado,"Kirin J Callinan",Bravado,AUUM71700060,1
"Friend Of Lindy Morrison","Kirin J Callinan, Weyes Blood",Bravado,AUUM71700059,1
"My Moment","Kirin J Callinan, Sean Nicholas Savage",Bravado,AUUM71700050,1
GOLD,BROCKHAMPTON,SATURATION,USUYG1144806,1
"All Quiet on the West Side","Injury Reserve",Floss,TCACU1608296,1
"Those Who Can't, Cheat","Clarence Clarity","No NOW",GBBRP1548107,1
"Name Brand","Remo Drive","Greatest Hits",QMEZE1708946,1
"The Call","Xiu Xiu",Forget,DEX261766101,1
"Candy May","Alex Cameron","Forced Witness",US38W1733601,1
"Oh Shit!!!","Injury Reserve",Floss,TCACU1608286,1
Korokoro,Iglooghost,"Fly Thai Green",TCACO1612048,1
"Tribal Wave","The Tribe","Tribal Wave",TCACP1652811,1
"Stuck in the Middle","The Tribe","Tribal Wave",TCACP1652826,1
"Great Spirit (feat. Hilight Tribe)","Armin van Buuren Vini Vici","Great Spirit (feat. Hilight Tribe) - Single",NLF711609190,1
"Great Spirit (Wildstylez Remix)","Armin van Buuren, Vini Vici, Hilight Tribe","The Qontinent 2017",NLF711705599,1
"The Tribe","Vini Vici","Future Classics",DKZVA1560767,1
Namaste,"Vini Vici","Future Classics",DKZVA1560768,1
"The Calling","Vini Vici, Ace Ventura","Grotesque 250",DKZVA1560923,1
MILK,BROCKHAMPTON,SATURATION,USUYG1144819,1
Amphetamine,Smino,blkswn,USUG11700177,1
"Wat's Wrong (feat. Zacari & Kendrick Lamar)","Isaiah Rashad","The Sun's Tirade",TCACR1650835,1
"Yamborghini High","A$AP Mob","Yamborghini High",USRC11600049,1
"Glow Like Dat","Rich Brian",Amen,USUYG1154403,1
745,"Vince Staples","Big Fish Theory",USUM71705067,1
Jazz,"Mick Jenkins","The Water (S)",QMKSC1400021,1
"Telephone Calls (feat. A$AP Rocky, Tyler, the Creator, Playboi Carti & Yung Gleesh)","A$AP Mob","Cozy Tapes, Vol. 1: Friends",USRC11602562,1
Michigan,BROCKHAMPTON,"All-American Trash",USUYG1098358,1
Bounce,"Flatbush Zombies","3001: A Laced Odyssey",QZ2D51600001,1
"Hive [Explicit Version]","Earl Sweatshirt",Doris,USQX91301103,1
"Free Lunch","Isaiah Rashad","The Sun's Tirade",TCACR1649829,1
"Angles (feat. Noname & Xavier Omär)","Mick Jenkins","The Healing Component",QMKSC1600117,1
Cannon,BROCKHAMPTON,"Cannon - Single",USUYG1128425,1
"• TEMPTED","Jazz Cartier","Fleurever (Deluxe)",CAUM71600228,1
"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key)","A$AP Mob","Cozy Tapes, Vol. 1: Friends",USRC11602362,1
"A Spike Lee Joint (feat. Anthony Flammia)","Flatbush Zombies","3001: A Laced Odyssey",QZ2D51600004,1
Dirt,BROCKHAMPTON,Dirt,QMSDU1500151,1
Water,"Ugly God","The Booty Tape",US39N1699901,1
"Tity and Dolla","Isaiah Rashad","The Sun's Tirade",TCACR1649841,1
NEVER,J.I.D,"The Never Story",USUM71615106,1
MOSSCLIFF,BROCKHAMPTON,"ALL-AMERICAN TRASH",USUYG1098364,1
"This Is It","Flatbush Zombies","3001: A Laced Odyssey",QZ2D51600011,1
Ttktv,"Injury Reserve","Live from the Dentist Office",TCACH1529335,1
"Back At It","Rich Chigga","Back At It",USUYG1138614,1
Gook,"Denzel Curry",Imperial,USC4R1602007,1
Blkswn,Smino,blkswn,USUG11601300,1
Bachelor,"A$AP Mob","Cozy Tapes: Vol. 1 Friends -",USRC11602560,1
FAKE,BROCKHAMPTON,SATURATION,USUYG1144811,1
"New Phone, Who Dis?","Flatbush Zombies","3001: A Laced Odyssey",QZ2D51600010,1
"4r Da Squaw","Isaiah Rashad","The Sun's Tirade",TCACR1649827,1
"Norf Norf","Vince Staples","Summertime '06",USUM71507721,1
"LOST IN LOVE",BROCKHAMPTON,"ALL-AMERICAN TRASH",USUYG1098372,1
"Liquor Locker","Vic Mensa","There's Alot Going On",QMJMT1600913,1
"Ain't It Funny","Danny Brown","Atrocity Exhibition",GBBPW1600102,1
"Rain Come Down","Vince Staples","Big Fish Theory",USUM71704863,1
FACE,BROCKHAMPTON,SATURATION,USUYG1144820,1
Wrong,"A$AP Mob, A$AP Rocky, A$AP Ferg",Wrong,USRC11700894,1
"Didn't I (Say I Didn't)","Vic Mensa","The Autobiography",QMJMT1701268,1
"This Life","Denzel Curry",Imperial,USC4R1602012,1
Yesterday,Noname,Telefone,TCACR1605422,1
R.I.P.C.D.,"Flatbush Zombies","3001: A Laced Odyssey",QZ2D51600003,1
Home,BROCKHAMPTON,"All-American Trash",USUYG1098368,1
Stoney,Saba,"Bucket List Project",USUYG1115894,1
"Blue Suede","Vince Staples","Hell Can Wait EP",USUM71411220,1
"Coming Back","Domo Genesis",Genesis,USQX91600318,1
WASTE,BROCKHAMPTON,SATURATION,USUYG1144821,1
Smile,"Isaiah Rashad",Smile,TCACL1636798,1
"Grown Up","Danny Brown","Grown Up",QMSDU1200054,1
Runner,"A$AP Mob, A$AP ANT, Lil Uzi Vert","Cozy Tapes: Vol. 1 Friends -",USRC11602558,1
"Like A Soccer Mom","Ski Mask The Slump God","Like A Soccer Mom",GBSMU3452846,1
RAF,"A$AP Mob, A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert, Frank Ocean",RAF,USRC11701090,1
"Headlock (feat. Offset)","Cousin Stizz","Headlock (feat. Offset) - Single",USRC11700795,1
"Aries (feat. Deadcuts)","Flatbush Zombies","Aries (feat. Deadcuts)",QZ2D51600017,1
Strapped,"A$AP Twelvyy",12,USRC11701390,1
BabyWipe,"Ski Mask the Slump God","You Will Regret (Reloaded)",USUM71704444,1
"Young N***a Living (feat. A$AP Ferg, A$AP Ant & A$AP Twelvyy)","A$AP Mob","Cozy Tapes, Vol. 1: Friends",USRC11602546,1
Heartthrob,Father,"Heartthrob - Single",FRIDO1607860,1
Breakfast,BROCKHAMPTON,"All-American Trash",USUYG1098360,1
"Take A Step Back","Ski Mask The Slump God, XXXTENTACION","You Will Regret (Reloaded)",USUM71704625,1
"2 Step",Wifisfuneral,"2 Step",QM8DG1701501,1
Wool,"Earl Sweatshirt","I Don't Like Shit, I Don't Go Outside: An Album by Earl Sweatshirt",USQX91500446,1
OMG,"Vic Mensa","The Manuscript",QMJMT1701260,1
Gospel,"Rich Brian","Gospel - Single",USUYG1140378,1
"Cotton Hollow",BROCKHAMPTON,"All-American Trash",USUYG1098369,1
"Stop Smoking Black & Milds","Ugly God","The Booty Tape",US39N1799961,1
Suede,NxWorries,"Yes Lawd!",US2S71567001,1
"Good Grief (feat. Diamante)","Flatbush Zombies","3001: A Laced Odyssey",QZ2D51600009,1
"Yeah Right","Vince Staples","Big Fish Theory",USUM71705069,1
"500 Horses","Cousin Stizz",Monda,USRC11601513,1
"Yammy Gang (feat. A$AP Mob & Tatiana Paulino)","A$AP Ferg","Always Strive and Prosper",USRC11600604,1
"Song of the Two-Mile Linear Particle Accelerator Stanford University, Stanford California","Man Or Astro-Man?","Spectrum of Infinite Scale",USTG30020602,1
Skull,"Clams Casino","32 Levels (Deluxe)",USSM11601833,1
"Flying Coach","Young Thug",MigoThuggin,FR5R00905814,1
"Black and White","Regina Spektor","Remember Us To Life (Deluxe)",USWB11601205,1
"Iron Rose (Skylab 3 Remix) - Bonus","Cannibal Ox","Blade of the Ronin (Deluxe Edition)",USQY51533455,1
Proxima,"Lower Spectrum","New Haze",AUWA01500426,1
"The Quotidian Beasts",Phosphorescent,Muchacho,USJ5G1305008,1
"Them Games","Montana of 300","Gunz n Roses",TCACJ1592547,1
"Small Bill$","Regina Spektor","Remember Us To Life (Deluxe)",USWB11601204,1
Zodiac,Preoccupations,Preoccupations,US38Y1629003,1
HEAL,"Strand of Oaks",HEAL,USJ5G1408602,1
"Sun, Arise! (An Invocation, An Introduction)",Phosphorescent,"Muchacho De Lujo (Deluxe Edition)",USJ5G1305001,1
"Evolution (Pretty Good Movie / Pretty Good Theory)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678478,1
Slayed,"Kodak Black","Lil Big Pac",USUYG1104620,1
"Someone New","Eskobar, Heather Nova","Lifestyle2 - Acoustic Vol 1 (Budget Version)",SEBPA0100400,1
Oblivion,Grimes,Visions,CA21O1200003,1
"Crucify [ASOT 568] - MaRLo Remix","Emma Hewitt, MaRLo","A State Of Trance Episode 568",NLF711206465,1
"Let It Happen - Remastered",Vangelis,"ESSENTIAL 08",GBUM70601262,1
"Dark Light","Night Lovell","Concept Vague",QM4DW1765891,1
"Where the Money at? (feat. Curtis Williams & Jace)",Two-9,"Where the Money at? (feat. Curtis Williams & Jace)",TCABN1314202,1
"Rings of Saturn","Nick Cave, the Bad Seeds","Skeleton Tree",GBSG41600002,1
Voltage,"Craig Xen",Voltage,TCACS1640959,1
"Ocean View 2.0",Pell,"Ocean View 2.0",TCABP1313098,1
"Wool in the Wash",Crying,"Beyond the Fleeting Gales",QMCE71301184,1
Sacrifices,"Big Sean","I Decided.",USUM71615608,1
"Thought It Was a Drought",Future,"DS2 (Deluxe)",USSM11505575,1
"In The Androgynous Dark",Brambles,Charcoal,USA4D1267003,1
"We All Die","New Pretoria","No Place For Such A Band",FR6V80400092,1
Naiad,"Om Unit","Project Mooncircle 10th Anniversary Compilation",DEQ121214779,1
"Bad Things","Rayland Baxter",Ashkelon,USATO1300298,1
Megagraphitti,"Vordul Mega",Megagraphitti,USA560823190,1
"Hell Of A Night","Schoolboy Q","Oxymoron (Deluxe)",USUM71400313,1
"CRYBABY (Iglooghost Remix)","ABRA, Iglooghost","CRYBABY (Iglooghost Remix)",USMTD1608707,1
"Dressed 2 Kill","J.K. the Reaper","Dressed 2 Kill",USJ3V1420136,1
Reunion,M83,"Hurry Up, We're Dreaming",GB55H1100003,1
"Hood Pope","A$AP Ferg","Trap Lord",USRC11301080,1
"You Stressin'","Bishop Nehru","You Stressin'",GBCEN1301856,1
Lights,Wifisfuneral,"Black Heart Revenge",USUYG1102937,1
Digits,"Young Thug","Slime Season 3",USAT21601059,1
"Red Opps","21 Savage","Red Opps - Single",QZ45A1600020,1
"See Me Down","Chris Travis","The Ruined",TCADC1773533,1
"6 Speed.","Triple One","The Libertine.",TCACY1764623,1
Forever,"Code Orange",Forever,NLA321600206,1
"Don't Believe Me",SD,"Life of a Savage 3",US7SR1400111,1
"Low Key",$uicideBoy$,"Now the Moon's Rising",TCACR1678475,1
"The Brooklyn Way","The Underachievers","Evermore - The Art of Duality",QMEU31507744,1
"Je dois partir","Talib Kweli","Je dois partir",FR96X1657634,1
"Counting Sheep","Conor Oberst",Ruminations,USNO11600306,1
"The F-Word","Cannibal Ox","The Cold Vein (Deluxe Edition)",USA2P1394777,1
Venis,Ramriddlz,Venis,TCACN1664384,1
Slide,"Calvin Harris","Funk Wav Bounces Vol.1",GBARL1700262,1
"Running Joke (Non-LP Version)","Queens of the Stone Age","Era Vulgaris",USUM70735752,1
"Homie (feat. Meek Mill)","Young Thug, Carnage, Young Stoner Life Records, Meek Mill","Homie (feat. Meek Mill)",QMCE31701340,1
"See You In Hell","Electric Wizard","Wizard Bloody Wizard",GBUM71702449,1
"Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again)","A Boogie Wit da Hoodie, PnB Rock, YoungBoy Never Broke Again","The Bigger Artist",USAT21703538,1
"North Pole","Injury Reserve","North Pole",TCADF1797295,1
"Palm Dreams - BBC Live Version","Touché Amoré","Live On BBC Radio 1: Vol. 3",USEP41723003,1
Semi,"Chief Keef",Semi,USLD91710755,1
"Punk (Feat. Travis Barker & Juicy J)","Yelawolf, Travis Barker, Juicy J","Punk (Feat. Travis Barker & Juicy J)",USUM71709304,1
"Beef (feat. Meek Mill)","Tee Grizzley, Meek Mill","Beef (feat. Meek Mill)",QMCE31701342,1
"None of the Above","Ancient Astronauts, Azeem, Mustafa Akbar","None of the Above",DEOV41700867,1
Legendari,EarthGang,"Rags - EP",USUYG1156646,1
"I'll Spend Dat","Craig Mack","The Mack World Sessions",TCADG1717570,1
Provider,"Frank Ocean","Provider - Single",QM24S1702752,1
"Cashing Out",Madeintyo,"True's World",QMRSZ1702135,1
"Perry Aye","A$AP Mob","Cozy Tapes Vol. 2: Too Cozy",USRC11702055,1
Drowning,"Clams Casino",Rainforest,GBCW31200034,1
"lil jeff hardy",Wifisfuneral,"Boy Who Cried Wolf",USUM71708945,1
"DisDaHateSongBby - Outro",Wifisfuneral,"Boy Who Cried Wolf",USUM71708950,1
"Tic Tac - Intro",Wifisfuneral,"Boy Who Cried Wolf",USUM71708939,1
"Wya? (feat. Ugly God) - Remix",Wifisfuneral,"Boy Who Cried Wolf",USUM71708952,1
"Wrist Motion (feat. Fat Nick)","Wifisfuneral, Fat Nick","Boy Who Cried Wolf",USUM71708591,1
LoyaltyRunsDeepInDaLongRun,wifisfuneral,"Boy Who Cried Wolf",USUM71708943,1
"BloodyBoysWhoCriedWolf (feat. Chxpo)","Wifisfuneral, Chxpo","Boy Who Cried Wolf",USUM71708947,1
"Centerfold (feat. Kid Trunks, 458 Keez & Danny Towers)","Wifisfuneral, Kid Trunks, 458 Keez, Danny Towers","Boy Who Cried Wolf",USUM71708942,1
"1st Day Out (feat. YG Ivy)","Wifisfuneral, YG Ivy","Boy Who Cried Wolf",USUM71708949,1
"Jackie Chan",Wifisfuneral,"Boy Who Cried Wolf",USUM71708948,1
"3 Xans",Wifisfuneral,"Boy Who Cried Wolf",USUM71708951,1
"Weigh !t Out! (feat. 458 Keez & Cris Dinero)","Wifisfuneral, 458 Keez, Cris Dinero","Boy Who Cried Wolf",USUM71708946,1
"Eyez Low (feat. Danny Towers)","Wifisfuneral, Danny Towers","Boy Who Cried Wolf",USUM71708944,1
"Grim Pt. 2 (feat. Dirty Face Smook)","Wifisfuneral, DirtyFaceSmook","Boy Who Cried Wolf",USUM71708941,1
ItTakes2ToTango,Wifisfuneral,"Boy Who Cried Wolf",USUM71708940,1
444+222,"Lil Uzi Vert","Luv Is Rage 2",USAT21703426,1
"Du & jag","David S","Du & jag",SEYOK1762973,1
"Elegante - Twitchin Skratch Mix","David S, NVUS",Elegante,USTFN1200027,1
"Fort Woe","Xavier Wulf","Tundra Boy Season One",TCACR1661537,1
"Sleeping Bag",Shakewell,"Sleeping Bag",TCACR1618963,1
"Did It Again","Jay Critch, Rich The Kid","Rich Forever 3",QMCE31701197,1
"In the Function Freestyle","Wifisfuneral, Lord Linco","Black Heart Revenge",USUYG1102938,1
