spotify_track_uri,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,reason_start,reason_end,shuffle,skipped,offline
spotify:track:0jpEKGcoyt7oNpgI9S9cbA,2023-12-16 18:28:09+00:00,willexmen,ios,71230,SE,83.191.119.210,unknown,my angel,Adrianne Lenker,songs,trackdone,fwdbtn,True,True,True
spotify:track:3jhStgnHgwPGaSyhdHuT1Z,2023-12-16 18:29:31+00:00,willexmen,ios,83197,SE,83.191.119.210,unknown,Word on the Streets,Key Glock,Yellow Tape,fwdbtn,fwdbtn,True,True,True
spotify:track:0BUFd78ttRH03gtBLHzs17,2023-12-16 18:32:41+00:00,willexmen,ios,190032,SE,83.191.119.210,unknown,3hunna (Remix),Chief Keef,Back from the Dead,fwdbtn,fwdbtn,True,True,True
spotify:track:4G2sDE3gcCsRmucG7IvC0r,2023-12-16 18:32:44+00:00,willexmen,ios,2252,SE,83.191.119.210,unknown,So,Rome Fortune,Beautiful Pimp II,fwdbtn,fwdbtn,True,True,True
spotify:track:0dkaNSy8kq97d0FW492jrT,2023-12-16 18:33:58+00:00,willexmen,ios,73398,SE,83.191.119.210,unknown,Driftin',Bishop Nehru,Nehruvia: Elevators: Act I & II,fwdbtn,fwdbtn,True,True,True
spotify:track:50QHrpEyyXjMd1HgKeabzk,2023-12-16 18:36:53+00:00,willexmen,ios,176938,SE,83.191.119.210,unknown,Up North (feat. Cousin Stizz & Night Lovell),NOK from the Future,Up North (feat. Cousin Stizz & Night Lovell),fwdbtn,trackdone,True,False,True
spotify:track:3qebSLgUwaEqbwCM5sj5Kh,2023-12-16 18:38:31+00:00,willexmen,ios,96115,SE,83.191.119.210,unknown,Castles Made of Sand,Jimi Hendrix,Axis: Bold As Love,trackdone,fwdbtn,True,True,True
spotify:track:6oZtExqvkvgVARnetsr9G1,2023-12-16 18:38:44+00:00,willexmen,ios,12608,SE,83.191.119.210,unknown,Blood Sandwich,Aesop Rock,The Impossible Kid,fwdbtn,fwdbtn,True,True,True
spotify:track:44ZWfYPt3AQJAfg4Ned0ue,2023-12-16 18:38:45+00:00,willexmen,ios,1927,SE,83.191.119.210,unknown,WHateva U Want,ScHoolboy Q,Blank Face LP,fwdbtn,fwdbtn,True,True,True
spotify:track:0jakaHRU7ubOzJTseh6tJu,2023-12-16 18:38:55+00:00,willexmen,ios,9195,SE,83.191.119.210,unknown,Stick Out,Ghostemane,Stick Out,trackerror,fwdbtn,True,True,True
spotify:track:3LXWz3LTASiVb63HWc7Wa7,2023-12-16 18:38:58+00:00,willexmen,ios,2345,SE,83.191.119.210,unknown,Hold U,Indigo De Souza,Any Shape You Take,fwdbtn,fwdbtn,True,True,True
spotify:track:6P6nVkT40WnIxRItupwfNx,2023-12-17 02:43:32+00:00,willexmen,ios,84915,SE,83.191.119.210,unknown,It Gets Better,KEY!,777,fwdbtn,logout,True,False,True
spotify:track:1jPgyViNE7djYSr1xEPlPJ,2023-12-17 14:47:24+00:00,willexmen,ios,191866,SE,83.191.119.210,unknown,Voices,Disturbed,The Sickness,playbtn,trackdone,True,False,True
spotify:track:35nNvXhCc36rsG9BSU1IqM,2023-12-17 14:50:16+00:00,willexmen,ios,171428,SE,83.191.119.210,unknown,Drake & Josh (feat. Dougie B),BabyTron,Bin Reaper 3: Old Testament,trackdone,trackdone,True,False,True
spotify:track:4b8YMA83Adte9iIypPPGAX,2023-12-17 14:55:35+00:00,willexmen,ios,319000,SE,83.191.119.210,unknown,Pillars of Sand,Vektor,Terminal Redux,trackdone,trackdone,True,False,True
spotify:track:5RxFu1Klw28lGyo5ikoAlI,2023-12-17 14:58:06+00:00,willexmen,ios,150517,SE,83.191.119.210,unknown,Crash Landing,Xavier Wulf,Crash Landing,trackdone,trackdone,True,False,True
spotify:track:61XiLpHEKartcb2POBsv2A,2023-12-17 15:01:33+00:00,willexmen,ios,200255,SE,83.191.119.210,unknown,Old School,Young Nudy,Rich Shooter,trackdone,trackdone,True,False,True
spotify:track:0rhwoI1WTSuXNQSdXOUnkt,2023-12-17 15:04:54+00:00,willexmen,ios,200493,SE,83.191.119.210,unknown,Road Run (feat. Shoreline Mafia),ALLBLACK,Outcalls,trackdone,trackdone,True,False,True
spotify:track:5o6odXKMW43nVEGuWKvTgo,2023-12-17 15:06:59+00:00,willexmen,ios,123244,SE,83.191.119.210,unknown,SUMO | ZUMO,Denzel Curry,SUMO | ZUMO,trackdone,fwdbtn,True,True,True
spotify:track:1XI5uLRKZFPohL9mzfSECQ,2023-12-17 15:10:04+00:00,willexmen,ios,186666,SE,83.191.119.210,unknown,Day in the Life,BigWalkDog,Day in the Life,fwdbtn,trackdone,True,False,True
spotify:track:0NJRZUNeqRnySnbrD3devc,2023-12-17 15:10:09+00:00,willexmen,ios,2679,SE,83.191.119.210,unknown,Copper in the Slots,Street Sects,End Position,trackdone,fwdbtn,True,True,True
spotify:track:7IQH82RBzyF2akVyMuXurB,2023-12-17 15:14:37+00:00,willexmen,ios,269013,SE,83.191.119.210,unknown,Distance,Soilwork,Stabbing the Drama,fwdbtn,trackdone,True,False,True
spotify:track:5XL1A1u2h0soVQtoUa8NdS,2023-12-17 15:16:51+00:00,willexmen,ios,133700,SE,83.191.119.210,unknown,Dog Sht,BigWalkDog,Dog Sht,trackdone,trackdone,True,False,True
spotify:track:3qy1GkfO8gJveL1RN7PVSf,2023-12-17 15:18:40+00:00,willexmen,ios,107612,SE,83.191.119.210,unknown,Virus://Vibrance,Vein.fm,Errorzone,trackdone,fwdbtn,True,True,True
spotify:track:3DW6GVr7RVyfvo4NBRvZIZ,2023-12-17 15:21:24+00:00,willexmen,ios,164797,SE,83.191.119.210,unknown,"Dear Diary,",Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,fwdbtn,trackdone,True,False,True
spotify:track:7iYUg5QiKyDb9sSsruktOc,2023-12-17 15:25:19+00:00,willexmen,ios,144431,SE,83.191.119.210,unknown,Inxanity,$teven Cannon,Inxanity,trackdone,trackdone,True,False,True
spotify:track:6KmHvU47HBaYleXZsPWkCx,2023-12-17 15:29:20+00:00,willexmen,ios,240535,SE,83.191.119.210,unknown,I Don't Know Dem,Chief Keef,Back from the Dead,trackdone,trackdone,True,False,True
spotify:track:6SmPPtaMnfxgz5duA6t9Cu,2023-12-17 15:34:56+00:00,willexmen,ios,263920,SE,83.191.119.210,unknown,Throw Some D's,Rich Boy,Rich Boy,trackdone,trackdone,True,False,True
spotify:track:6q0JS7CqBWQT2JGQYgBCEa,2023-12-17 15:39:20+00:00,willexmen,ios,263224,SE,83.191.119.210,unknown,Need a Lighter (feat. 21 Savage),Lightshow,Life Sentence 3,trackdone,trackdone,True,False,True
spotify:track:6RJdYpFQwLyNfDc5FbjkgV,2023-12-17 15:43:26+00:00,willexmen,ios,245226,SE,83.191.119.210,unknown,Stricken,Disturbed,Ten Thousand Fists,trackdone,trackdone,True,False,True
spotify:track:6NGsEP6u23ocnc44PGyYdY,2023-12-17 15:45:07+00:00,willexmen,ios,99710,SE,83.191.119.210,unknown,DROP TOP,EST Gee,MAD,trackdone,endplay,True,True,True
spotify:track:5UA6hCBXBNo2LjB0EMIUsP,2023-12-17 15:46:00+00:00,willexmen,ios,53336,SE,83.191.119.210,unknown,Next Chapter,maassai,With the Shifts,playbtn,fwdbtn,True,True,True
spotify:track:4MO87XkFlT0lStoqTiA4Ro,2023-12-17 15:49:41+00:00,willexmen,ios,221722,SE,83.191.119.210,unknown,Smoking with the Gods,Azizi Gibson,Backward Books (Reloaded),fwdbtn,trackdone,True,False,True
spotify:track:32ssNweOtmacNBEC2kHzA8,2023-12-17 15:52:49+00:00,willexmen,ios,187693,SE,83.191.119.210,unknown,Never My Love - Remastered Version,The Association,Insight Out,trackdone,trackdone,True,False,True
spotify:track:4RVbK6cV0VqWdpCDcx3hiT,2023-12-17 15:54:36+00:00,willexmen,ios,105554,SE,83.191.119.210,unknown,Reborn,KIDS SEE GHOSTS,KIDS SEE GHOSTS,trackdone,fwdbtn,True,True,True
spotify:track:0EZMXJMWf0tLKRWwCiA6Sx,2023-12-17 15:54:38+00:00,willexmen,ios,1555,SE,83.191.119.210,unknown,Let's Get High,Dr. Dre,2001,fwdbtn,fwdbtn,True,True,True
spotify:track:7oucoKoRxpNrURPaXzM4Gh,2023-12-17 15:54:39+00:00,willexmen,ios,1578,SE,83.191.119.210,unknown,Forerunner Foray,Shabazz Palaces,Lese Majesty,fwdbtn,fwdbtn,True,True,True
spotify:track:0CMIUT8vPDzAC3s49J2bAP,2023-12-17 15:54:40+00:00,willexmen,ios,905,SE,83.191.119.210,unknown,Contraband,Night Lovell,Red Teenage Melody,fwdbtn,fwdbtn,True,True,True
spotify:track:6kle4XS7gyiUIb0tmsyCf4,2023-12-17 15:54:44+00:00,willexmen,ios,3622,SE,83.191.119.210,unknown,Is It Any Wonder?,Durand Jones & The Indications,Durand Jones & The Indications,fwdbtn,fwdbtn,True,True,True
spotify:track:3DxxguX0SCHHkM23ni40v2,2023-12-17 15:54:47+00:00,willexmen,ios,2461,SE,83.191.119.210,unknown,Just Dumb Enough to Try,Father John Misty,God's Favorite Customer,fwdbtn,fwdbtn,True,True,True
spotify:track:140dx97IbJbQhIMd7AaHeb,2023-12-17 15:54:48+00:00,willexmen,ios,1044,SE,83.191.119.210,unknown,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],CKay,love nwantiti (ah ah ah) [feat. Joeboy & Kuami Eugene] [Remix],fwdbtn,fwdbtn,True,True,True
spotify:track:1k2ybm1oz7rVPchTKCgMMz,2023-12-17 15:54:49+00:00,willexmen,ios,1462,SE,83.191.119.210,unknown,Use Me,Bill Withers,The Essential Bill Withers,fwdbtn,fwdbtn,True,True,True
spotify:track:56GbZVwxMdf1DENCluYS8A,2023-12-17 15:54:51+00:00,willexmen,ios,1532,SE,83.191.119.210,unknown,Don't Dream It's Over,Crowded House,Crowded House,fwdbtn,fwdbtn,True,True,True
spotify:track:3hEZrdGI132Ml6fs4RjwA4,2023-12-17 15:54:52+00:00,willexmen,ios,1230,SE,83.191.119.210,unknown,Blind Shot,Apanemic,A Thousand Secrets,fwdbtn,fwdbtn,True,True,True
spotify:track:26Ryi0CImBGiKmstMdv8YO,2023-12-17 15:54:53+00:00,willexmen,ios,952,SE,83.191.119.210,unknown,Big Buzz,Killing Joke,Pylon,fwdbtn,fwdbtn,True,True,True
spotify:track:1o0kWPueYo94LIjPYOE5Nf,2023-12-17 15:54:54+00:00,willexmen,ios,766,SE,83.191.119.210,unknown,Saint Pablo,Kanye West,The Life Of Pablo,fwdbtn,fwdbtn,True,True,True
spotify:track:4C2Soa0B7v2saKEYztHDyl,2023-12-17 15:55:28+00:00,willexmen,ios,33576,SE,83.191.119.210,unknown,Lights,Wifisfuneral,Black Heart Revenge,fwdbtn,fwdbtn,True,True,True
spotify:track:01cwgx7vQ5GetIH5Nm7edW,2023-12-17 15:58:42+00:00,willexmen,ios,151392,SE,83.191.123.250,unknown,WELFARE (feat. Westside Gunn),RMR,DRUG DEALING IS A LOST ART,fwdbtn,trackdone,True,False,True
spotify:track:0dRvFmOujKzkfD67XiysPr,2023-12-17 16:01:10+00:00,willexmen,ios,147627,SE,83.191.123.250,unknown,Peace Of Mind,slowthai,Nothing Great About Britain,trackdone,trackdone,True,False,True
spotify:track:5Y9jYwu2FBsWB97ioN19LD,2023-12-17 16:37:20+00:00,willexmen,ios,65253,SE,83.252.48.221,unknown,Hustler Vs. Scammer,Peezy,ONLY BUILT 4 DIAMOND LINKS,trackdone,logout,True,False,True
spotify:track:1glNxnW018oGrJoYRHQV9Q,2023-12-18 10:18:36+00:00,willexmen,ios,157261,SE,83.252.48.221,unknown,Bullseye 2 (with Future),Real Boston Richey,Public Housing,clickrow,trackdone,False,False,True
spotify:track:20sAxIvSvNJxcB8XPHm7ir,2023-12-18 11:35:12+00:00,willexmen,ios,46568,SE,83.252.48.221,unknown,Certified Dripper 2 (with MoneyBagg Yo),Real Boston Richey,Public Housing,trackdone,logout,False,False,True
spotify:track:2GGMmGgzwuhf8HJPXB1W6h,2023-12-18 12:02:01+00:00,willexmen,windows,27760,SE,83.252.48.221,unknown,Shooters Only,10K Steppa,Heartbrokend,clickrow,logout,False,False,True
spotify:track:1glNxnW018oGrJoYRHQV9Q,2023-12-19 11:10:26+00:00,willexmen,ios,126388,SE,83.191.123.250,unknown,Bullseye 2 (with Future),Real Boston Richey,Public Housing,clickrow,fwdbtn,False,True,True
spotify:track:20sAxIvSvNJxcB8XPHm7ir,2023-12-19 11:11:37+00:00,willexmen,ios,70519,SE,83.191.123.250,unknown,Certified Dripper 2 (with MoneyBagg Yo),Real Boston Richey,Public Housing,fwdbtn,fwdbtn,False,True,True
spotify:track:4R77VQSII5rk2MZXxtYQbU,2023-12-19 11:14:24+00:00,willexmen,ios,169268,SE,83.191.123.250,unknown,Everybody,Real Boston Richey,Public Housing,fwdbtn,trackdone,False,False,True
spotify:track:3JFUEyfKdoCzAd2Gjj1dZZ,2023-12-19 11:16:43+00:00,willexmen,ios,136944,SE,83.191.123.250,unknown,Keep Dissing 2 (with Lil Durk),Real Boston Richey,Public Housing,trackdone,fwdbtn,False,True,True
spotify:track:7k2lQiLrZFJcnaOqsG2mdR,2023-12-19 11:25:40+00:00,willexmen,ios,208233,SE,83.191.123.250,unknown,The Type (feat. YTB Fatt),Real Boston Richey,The Type (feat. YTB Fatt),fwdbtn,trackdone,False,False,True
spotify:track:03Z1yhSewsReSk6a5GBZOh,2023-12-19 11:28:08+00:00,willexmen,ios,148645,SE,83.191.123.250,unknown,Bubba Man,Real Boston Richey,Welcome To Bubba Land,trackdone,trackdone,False,False,True
spotify:track:7KkNO3y61CXpN1g7qBkg8N,2023-12-19 11:30:10+00:00,willexmen,ios,119570,SE,83.191.123.250,unknown,My Image,Real Boston Richey,My Image,trackdone,endplay,False,True,True
spotify:track:4cMyLS2dX5zvxSxHWF4cj5,2023-12-19 11:32:42+00:00,willexmen,ios,151585,SE,83.191.123.250,unknown,Ain't Gone Lie,Real Boston Richey,Welcome To Bubba Land,clickrow,trackdone,False,False,True
spotify:track:1pk8T4uDkLWrQmUCiA6YnS,2023-12-19 11:34:20+00:00,willexmen,ios,98888,SE,83.191.123.250,unknown,Transcript,Real Boston Richey,Welcome To Bubba Land,trackdone,fwdbtn,False,True,True
spotify:track:2NiUDguDWyt0tYVLs6MwGl,2023-12-19 11:34:31+00:00,willexmen,ios,10193,SE,83.191.123.250,unknown,What They Did,Real Boston Richey,Welcome To Bubba Land,fwdbtn,fwdbtn,False,True,True
spotify:track:7vPbpZYjxrKo8gdYmjkQiD,2023-12-19 11:37:49+00:00,willexmen,ios,197818,SE,83.191.123.250,unknown,Rich Facts,Real Boston Richey,Welcome To Bubba Land,fwdbtn,trackdone,False,False,True
spotify:track:2OSA0PnQiTXcKBoKPSWqAH,2023-12-19 11:39:23+00:00,willexmen,ios,94404,SE,83.191.123.250,unknown,Not to Mention,Real Boston Richey,Welcome To Bubba Land,trackdone,fwdbtn,False,True,True
spotify:track:4Z4L8kfAdrsci9Gt5rnUHG,2023-12-19 11:40:01+00:00,willexmen,ios,37523,SE,83.191.123.250,unknown,Black Truck,Real Boston Richey,Welcome To Bubba Land,fwdbtn,endplay,False,True,True
spotify:track:27yrt4ZgZ9ipfbndTyTwsV,2023-12-19 11:40:03+00:00,willexmen,ios,1904,SE,83.191.123.250,unknown,Painting The Horizon,Deep Inside,Silent Shores,playbtn,fwdbtn,True,True,True
spotify:track:4Kd9t6EM4puk0Kw3B1tAxw,2023-12-19 11:40:04+00:00,willexmen,ios,812,SE,83.191.123.250,unknown,Dissapear,Sekuoia,Project Mooncircle 10th Anniversary Compilation,fwdbtn,fwdbtn,True,True,True
spotify:track:67Hna13dNDkZvBpTXRIaOJ,2023-12-19 11:40:06+00:00,willexmen,ios,1973,SE,83.191.123.250,unknown,Teardrop,Massive Attack,Mezzanine,fwdbtn,fwdbtn,True,True,True
spotify:track:1NSkByLIsEN0gyMco5nGOU,2023-12-19 11:40:09+00:00,willexmen,ios,1811,SE,83.191.123.250,unknown,Sundance Kid,kent,Vapen & ammunition,fwdbtn,fwdbtn,True,True,True
spotify:track:6qS8PseYV5XmDgk2AjteDc,2023-12-19 11:40:11+00:00,willexmen,ios,2345,SE,83.191.123.250,unknown,D Block 2 Qb,The Alchemist,1st Infantry,fwdbtn,fwdbtn,True,True,True
spotify:track:2zJv4HwUarNnI0My2n6YF8,2023-12-19 11:40:12+00:00,willexmen,ios,1486,SE,83.191.123.250,unknown,In My Bed,Amy Winehouse,Frank,trackerror,fwdbtn,True,True,True
spotify:track:0c81djsFYx69xCaNx4NHfH,2023-12-19 11:40:14+00:00,willexmen,ios,1532,SE,83.191.123.250,unknown,I Cannot Fucking Wait Til Morrissey Dies,JPEGMAFIA,Veteran,fwdbtn,fwdbtn,True,True,True
spotify:track:0HtTmvEzJVpEDkg7mARpxD,2023-12-19 11:40:18+00:00,willexmen,ios,3691,SE,83.191.123.250,unknown,Medicine Bottle,Red House Painters,Down Colorful Hill,fwdbtn,fwdbtn,True,True,True
spotify:track:1yBbxDXEfr8boXM1ubvBHi,2023-12-19 11:40:30+00:00,willexmen,ios,11935,SE,83.191.123.250,unknown,Ecstasy (feat. Machine Gun Kelly),Young Thug,So Much Fun,fwdbtn,fwdbtn,True,True,True
spotify:track:1rzYrkxgRuLLJDqWdB32pK,2023-12-19 11:40:32+00:00,willexmen,ios,1695,SE,83.191.123.250,unknown,Little Sister,Queens of the Stone Age,Lullabies To Paralyze,fwdbtn,fwdbtn,True,True,True
spotify:track:2oL4diy0hPV9JlufYLY1RM,2023-12-19 11:40:35+00:00,willexmen,ios,3738,SE,83.191.123.250,unknown,She Is My,Maybird,Bird Sides,fwdbtn,fwdbtn,True,True,True
spotify:track:2mGNwWwxfbcjYNLxKOXpuc,2023-12-19 11:40:41+00:00,willexmen,ios,4992,SE,83.191.123.250,unknown,We Had A Deal,Father,Awful Swim,fwdbtn,fwdbtn,True,True,True
spotify:track:7mQhTywHCUQvnhp4LFpQHE,2023-12-19 11:40:46+00:00,willexmen,ios,4736,SE,83.191.123.250,unknown,I Wish My Brain Was a Computer,Playboy Manbaby,Debbie from Zumba,fwdbtn,fwdbtn,True,True,True
spotify:track:3YRvryou5Gbp3J5uqDSYqM,2023-12-19 11:40:47+00:00,willexmen,ios,1787,SE,83.191.123.250,unknown,These 3 Things,Ought,Room Inside the World,fwdbtn,fwdbtn,True,True,True
spotify:track:5pEP0UY96JJ20rXBh2QSjs,2023-12-19 11:44:28+00:00,willexmen,ios,1091,SE,83.191.123.250,unknown,White Parents Are Gonna Hate This,SAINt JHN,White Parents Are Gonna Hate This,fwdbtn,fwdbtn,True,True,True
spotify:track:6gbFDLbxSoG68xgOvAyheQ,2023-12-19 11:44:28+00:00,willexmen,ios,220241,SE,83.191.123.250,unknown,"Hypnotize Cash Money (feat. Hot Boyz, BG, Juvenile & Big Tymers)",Tear Da Club Up Thugs,Most Known Hits,fwdbtn,fwdbtn,True,True,True
spotify:track:6CNHQ0pNCJjWfR3r8I4hOn,2023-12-19 11:44:29+00:00,willexmen,ios,1044,SE,83.191.123.250,unknown,Lonely Ride,Kratos Himself,Project Mooncircle 10th Anniversary Compilation,fwdbtn,fwdbtn,True,True,True
spotify:track:4wyDMvprprdTYEyiv6emwz,2023-12-19 11:44:30+00:00,willexmen,ios,1068,SE,83.191.123.250,unknown,Grow Up (feat. Jaykae),slowthai,Nothing Great About Britain,fwdbtn,fwdbtn,True,True,True
spotify:track:4Gf6VlNy2E4VVuAkl0y2XW,2023-12-19 11:44:41+00:00,willexmen,ios,10518,SE,83.191.123.250,unknown,The Art of Peer Pressure,Kendrick Lamar,"good kid, m.A.A.d city",fwdbtn,fwdbtn,True,True,True
spotify:track:4Z79ArOZZjYYaq4CGbBxa1,2023-12-19 11:44:42+00:00,willexmen,ios,1184,SE,83.191.123.250,unknown,Hot Head,Death Grips,Bottomless Pit,fwdbtn,fwdbtn,True,True,True
spotify:track:3ubwpGT0gJYI9MRJcZPP0f,2023-12-19 11:44:44+00:00,willexmen,ios,1741,SE,83.191.123.250,unknown,Whiplash,Theophilus London,Bebey,fwdbtn,fwdbtn,True,True,True
spotify:track:5v7kaZNsnyByrSJOfO8gKq,2023-12-19 11:45:47+00:00,willexmen,ios,61950,SE,83.191.123.250,unknown,Skrt,Kodak Black,Skrt,fwdbtn,fwdbtn,True,True,True
spotify:track:4ee9KHZdkCw9P4MyQWykZ8,2023-12-19 11:45:48+00:00,willexmen,ios,1230,SE,83.191.123.250,unknown,OWC,kent,Isola,fwdbtn,fwdbtn,True,True,True
spotify:track:4b8YMA83Adte9iIypPPGAX,2023-12-19 11:45:49+00:00,willexmen,ios,1323,SE,83.191.123.250,unknown,Pillars of Sand,Vektor,Terminal Redux,fwdbtn,fwdbtn,True,True,True
spotify:track:4Jffrv6z5N9mp79f5Polwx,2023-12-19 11:46:41+00:00,willexmen,ios,52709,SE,83.191.123.250,unknown,Murda Klan,Lord Infamous,Anarchy,fwdbtn,fwdbtn,True,True,True
spotify:track:4ubprxt14HoeppCGViXXfN,2023-12-19 11:46:43+00:00,willexmen,ios,2182,SE,83.191.123.250,unknown,Livin' in the Projects,Lil Scrappy,Bred 2 Die Born 2 Live,fwdbtn,fwdbtn,True,True,True
spotify:track:2JoZzpdeP2G6Csfdq5aLXP,2023-12-19 11:46:46+00:00,willexmen,ios,1300,SE,83.191.123.250,unknown,How Deep Is Your Love,Bee Gees,Greatest,fwdbtn,fwdbtn,True,True,True
spotify:track:3namvPHEYY9nstuEAivJuE,2023-12-19 11:47:35+00:00,willexmen,ios,49922,SE,83.191.123.250,unknown,Prisoner,Ryan Adams,Prisoner,fwdbtn,fwdbtn,True,True,True
spotify:track:6HJ34Zyw6bg8yGm28AxLXf,2023-12-19 11:50:36+00:00,willexmen,ios,181656,SE,83.191.123.250,unknown,Look Alive (feat. Drake),BlocBoy JB,Simi,fwdbtn,trackdone,True,False,True
spotify:track:4TvxDMTOkbK2yt7IfHWqZQ,2023-12-19 11:51:50+00:00,willexmen,ios,72659,SE,83.191.123.250,unknown,The Format,AZ,The Format (Special Edition),trackdone,fwdbtn,True,True,True
spotify:track:7GzeP9yVzP83FZSRmJJxL8,2023-12-19 11:52:06+00:00,willexmen,ios,16346,SE,83.191.123.250,unknown,Situations,Freddie Gibbs,Bandana,fwdbtn,fwdbtn,True,True,True
spotify:track:5iBkqSZEFxhBJ3xREEwTp7,2023-12-19 11:52:11+00:00,willexmen,ios,4504,SE,83.191.123.250,unknown,Criminal,Prof,Pookie Baby,fwdbtn,fwdbtn,True,True,True
spotify:track:6EOJ03maEfKc5fpo4uwMtS,2023-12-19 11:52:13+00:00,willexmen,ios,1695,SE,83.191.123.250,unknown,High,Sun Glitters,High,fwdbtn,fwdbtn,True,True,True
spotify:track:4UDgg6XL6hRkR7naHh6kze,2023-12-19 11:52:37+00:00,willexmen,ios,24613,SE,83.191.123.250,unknown,Funky Worm,Ohio Players,Pleasure,fwdbtn,fwdbtn,True,True,True
spotify:track:1OggGWqpAGddJpH0gghRqp,2023-12-19 11:52:43+00:00,willexmen,ios,6199,SE,83.191.123.250,unknown,Never Cry Wolf (feat. Reva DeVito),Dark Time Sunshine,ANX,fwdbtn,fwdbtn,True,True,True
spotify:track:35xSkNIXi504fcEwz9USRB,2023-12-19 11:52:46+00:00,willexmen,ios,1741,SE,83.191.123.250,unknown,Solo,Frank Ocean,Blonde,fwdbtn,fwdbtn,True,True,True
spotify:track:3wLtYwtqvKK2ewelSVPeDK,2023-12-19 11:52:50+00:00,willexmen,ios,3691,SE,83.191.123.250,unknown,Die Young,Roddy Ricch,Feed Tha Streets II,fwdbtn,fwdbtn,True,True,True
spotify:track:3311UgF4m3fStvDSjbw8Pc,2023-12-19 11:52:50+00:00,willexmen,ios,1114,SE,83.191.123.250,unknown,Iron Rose - Skylab 3 Remix,Cannibal Ox,Iron Rose (Skylab 3 Remix),fwdbtn,fwdbtn,True,True,True
spotify:track:1inJqAe0CHf6gYzsiWCFNG,2023-12-19 11:55:51+00:00,willexmen,ios,181273,SE,83.191.123.250,unknown,Silly Me,BabyTron,Bin Reaper 3: Old Testament,fwdbtn,trackdone,True,False,True
spotify:track:63x2OcQds6Dnt41KZyVdGX,2023-12-19 11:55:58+00:00,willexmen,ios,4891,SE,83.191.123.250,unknown,Raze It Up,Onyx,Shut 'Em Down,trackdone,fwdbtn,True,True,True
spotify:track:688QpQAwqsLdBR6lr13wK1,2023-12-19 11:55:58+00:00,willexmen,ios,1160,SE,83.191.123.250,unknown,Same Bitches (feat. G-Eazy & YG),Post Malone,beerbongs & bentleys,fwdbtn,fwdbtn,True,True,True
spotify:track:3OBBrPS2081jastZY3WURb,2023-12-19 11:59:03+00:00,willexmen,ios,185417,SE,83.191.123.250,unknown,Back To Back,SOB X RBE,GANGIN,fwdbtn,trackdone,True,False,True
spotify:track:4mRRJn4Eio9gr3PG4aDJ11,2023-12-19 11:59:17+00:00,willexmen,ios,12404,SE,83.191.123.250,unknown,While God Was Sleepin'...,Kari Faux,Lowkey Superstar,trackdone,fwdbtn,True,True,True
spotify:track:6wgJY5bQ38HEq5jkT9hghu,2023-12-19 12:01:08+00:00,willexmen,ios,112274,SE,83.191.123.250,unknown,Air Max Plus,Germ,Badshit (Bootleg),fwdbtn,trackdone,True,False,True
spotify:track:4TvxDMTOkbK2yt7IfHWqZQ,2023-12-19 12:01:22+00:00,willexmen,ios,11986,SE,83.191.123.250,unknown,The Format,AZ,The Format (Special Edition),trackdone,fwdbtn,True,True,True
spotify:track:2Im64pIz6m0EJKdUe6eZ8r,2023-12-19 12:01:23+00:00,willexmen,ios,1532,SE,83.191.123.250,unknown,Lost In The World,Kanye West,My Beautiful Dark Twisted Fantasy,fwdbtn,fwdbtn,True,True,True
spotify:track:5wrpbr4UEJdeUhYRuBK2W5,2023-12-19 12:01:28+00:00,willexmen,ios,4481,SE,83.191.123.250,unknown,Folds,Feverkin,Folds,fwdbtn,fwdbtn,True,True,True
spotify:track:1LRo9uBSlIxqAMpKdixMzr,2023-12-19 12:01:32+00:00,willexmen,ios,4388,SE,83.191.123.250,unknown,Seminole,NoMBe,Change of Hearts,fwdbtn,fwdbtn,True,True,True
spotify:track:45jP4LsVdxPaLwbCytl2Xk,2023-12-19 12:01:39+00:00,willexmen,ios,6965,SE,83.191.123.250,unknown,BOOGALOO (feat. ZillaKami),SosMula,13 SONGS 2 DIE 2,fwdbtn,fwdbtn,True,True,True
spotify:track:6ElsRGhA1XuXt6O253z7km,2023-12-19 12:03:16+00:00,willexmen,ios,96966,SE,83.191.123.250,unknown,"Wanted, Pt. 2",Nevelle Viracocha,Astral Hour,fwdbtn,fwdbtn,True,True,True
spotify:track:0TUK4LKkHVHdsLwscQckX6,2023-12-19 12:03:17+00:00,willexmen,ios,1137,SE,83.191.123.250,unknown,Understood,Mick Jenkins,Pieces of a Man,fwdbtn,fwdbtn,True,True,True
spotify:track:772hMQDVYFheWIzZBzNMRG,2023-12-19 12:03:21+00:00,willexmen,ios,3993,SE,83.191.123.250,unknown,Telephone,reed.,Telephone,fwdbtn,fwdbtn,True,True,True
spotify:track:4C64r1FQyr9uwiPxWT8pWL,2023-12-19 12:05:44+00:00,willexmen,ios,141920,SE,83.191.123.250,unknown,The Streets,42 Dugg,The Streets,trackerror,fwdbtn,True,True,True
